2.17009,670,1341,72762,118925,23422,23093,30.2775,476,185,800,0
2.07413,632,1264,71152,116285,23458,23163,30.3225,487,190,800,0
2.38994,701,1402,80254,130864,23475,23080,30.3438,503,195,800,0
2.33607,708,1416,79638,130157,23667,23303,30.5837,486,200,800,0
2.36181,708,1416,81754,133634,24256,23887,31.32,509,205,800,0
2.23626,658,1317,76620,125341,23749,23397,30.6863,511,210,800,0
2.18369,668,1337,74977,122471,23327,22998,30.1588,477,215,800,0
2.02514,624,1248,71155,116180,23883,23556,30.8538,510,220,800,0
2.21681,686,1372,76199,124458,24006,23692,31.0075,517,225,800,0
2.25081,685,1370,73347,119971,23342,23032,30.1775,498,230,800,0
2.27717,698,1397,74517,121652,23078,22753,29.8475,537,235,800,0
2.13314,664,1328,70091,114402,22855,22553,29.5688,539,240,800,0
2.21324,679,1358,71197,116222,22872,22542,29.59,519,245,800,0
2.1564,659,1318,69200,112891,22731,22390,29.4138,492,250,800,0
1.98437,607,1214,67470,110107,22880,22553,29.6,501,255,800,0
2.05891,624,1248,71273,116388,23093,22776,29.8663,487,260,800,0
2.28092,708,1416,76487,124890,23382,23025,30.2275,465,265,800,0
1.94937,594,1188,69085,112933,23433,23176,30.2913,496,270,800,0
2.17439,674,1348,74627,121923,23657,23355,30.5712,486,275,800,0
2.00807,629,1258,67859,110860,23557,23278,30.4462,496,280,800,0
2.02107,632,1264,71342,116693,23925,23631,30.9062,459,285,800,0
2.03593,636,1272,70673,115567,23524,23240,30.405,470,290,800,0
2.08121,653,1306,72116,117890,23432,23156,30.29,466,295,800,0
2.19812,696,1392,74639,121877,23201,22885,30.0012,534,300,800,0
2.14326,658,1316,72592,118679,23615,23302,30.5188,485,305,800,0
2.32247,692,1384,76304,124522,23488,23143,30.36,516,310,800,0
2.32515,701,1403,77756,127085,23725,23384,30.6562,512,315,800,0
2.26808,695,1390,75410,123272,23302,22988,30.1275,495,320,800,0
2.36881,720,1441,79870,130591,23877,23529,30.8463,501,325,800,0
2.42669,755,1510,83035,135699,24034,23661,31.0425,508,330,800,0
2.60868,757,1514,87156,142634,24276,23894,31.345,540,335,800,0
2.43148,710,1420,82805,135575,24141,23822,31.1762,505,340,800,0
2.32738,697,1394,75196,122979,23779,23432,30.7237,509,345,800,0
2.26882,691,1383,79088,129431,23855,23490,30.8188,489,350,800,0
2.0217,612,1225,69167,113065,23391,23098,30.2387,474,355,800,0
2.12931,626,1252,72111,117790,23854,23519,30.8175,485,360,800,0
2.17259,662,1325,74746,122190,23282,22949,30.1025,499,365,800,0
2.21989,677,1355,75653,123515,23405,23085,30.2563,513,370,800,0
2.28614,678,1357,76012,124326,23828,23480,30.785,468,375,800,0
2.06193,647,1294,72190,117892,24252,23947,31.315,461,380,800,0
2.03984,640,1280,75000,122685,24701,24420,31.8762,470,385,800,0
2.07657,632,1264,72556,118715,24452,24159,31.565,509,390,800,0
2.08258,634,1269,72060,117860,23658,23358,30.5725,457,395,800,0
1.96049,625,1251,70148,114708,24085,23788,31.1062,447,400,800,0
2.23196,690,1381,76360,124824,24138,23825,31.1725,463,405,800,0
1.84294,579,1158,64814,105990,23466,23185,30.3325,442,410,800,0
2.09964,636,1273,69958,114339,23042,22728,29.8025,451,415,800,0
2.26315,702,1404,75665,123640,23339,23004,30.1737,491,420,800,0
2.24885,676,1353,73228,119581,22904,22552,29.63,491,425,800,0
2.32515,693,1386,75202,122984,22774,22414,29.4675,515,430,800,0
2.19387,669,1339,74450,121754,24020,23701,31.025,499,435,800,0
2.03996,626,1252,68951,112705,23809,23545,30.7613,481,440,800,0
2.08913,650,1300,71047,116215,23791,23502,30.7387,489,445,800,0
2.09898,627,1254,70330,114934,23056,22790,29.82,509,450,800,0
2.13803,650,1301,72753,118881,23531,23238,30.4138,483,455,800,0
2.38817,698,1396,80774,131981,23863,23509,30.8287,509,460,800,0
2.36913,691,1382,79201,129350,23770,23407,30.7125,506,465,800,0
2.49741,739,1478,83296,136136,23755,23385,30.6938,469,470,800,0
2.12808,641,1282,72524,118516,23457,23147,30.3212,490,475,800,0
2.11371,637,1275,72224,117929,23791,23459,30.7387,478,480,800,0
2.25685,694,1388,78690,128621,24215,23904,31.2688,460,485,800,0
2.16064,673,1346,75705,123825,24451,24172,31.5637,505,490,800,0
2.13742,643,1286,75511,123433,24320,24055,31.4,500,495,800,0
1.92234,591,1183,67990,111098,24234,23985,31.2925,497,500,800,0
2.30127,710,1420,78401,128322,24071,23738,31.0888,494,505,800,0
2.29175,689,1378,75508,123532,23731,23397,30.6638,502,510,800,0
2.33795,672,1344,75152,122935,23802,23481,30.7525,516,515,800,0
2.2958,679,1359,75231,123003,23194,22860,29.9925,494,520,800,0
2.10755,635,1270,68796,112340,22515,22205,29.1438,504,525,800,0
1.89732,581,1162,64173,104804,23157,22880,29.9462,491,530,800,0
2.18808,658,1316,71051,115984,23234,22908,30.0425,485,535,800,0
1.95325,581,1163,66487,108607,23245,22958,30.0562,469,540,800,0
2.06895,614,1228,70017,114510,23240,22957,30.05,456,545,800,0
2.23453,681,1362,75612,123651,23716,23386,30.645,508,550,800,0
2.23536,657,1315,73884,120735,24086,23731,31.1075,475,555,800,0
2.0664,630,1260,74300,121567,24468,24162,31.585,477,560,800,0
2.01343,620,1240,69433,113475,23992,23722,30.99,471,565,800,0
2.16148,657,1315,72872,119120,23486,23177,30.3575,485,570,800,0
2.25165,665,1331,73057,119584,23407,23085,30.2587,492,575,800,0
2.24278,671,1342,70959,115927,23160,22842,29.95,512,580,800,0
2.26206,669,1338,71241,116383,22770,22460,29.4625,525,585,800,0
2.06572,622,1245,67044,109537,22668,22393,29.335,455,590,800,0
2.29225,687,1375,72187,117798,22950,22613,29.6875,470,595,800,0
2.20073,653,1306,71117,116321,22678,22363,29.3475,493,600,800,0
2.25882,654,1309,70995,115947,23242,22928,30.0525,480,605,800,0
2.19486,653,1307,73356,119928,23444,23104,30.305,511,610,800,0
2.0953,617,1234,69793,114048,23199,22922,29.9988,458,615,800,0
2.2004,676,1352,73912,120682,23415,23109,30.2688,468,620,800,0
2.38774,710,1421,76553,125130,22929,22606,29.6612,498,625,800,0
2.04312,626,1252,65425,106918,22947,22669,29.6837,486,630,800,0
1.94859,578,1156,63904,104384,23271,23005,30.0888,492,635,800,0
1.93687,583,1166,64815,105875,23267,22982,30.0837,442,640,800,0
2.09789,622,1244,70375,114982,23213,22938,30.0162,444,645,800,0
2.09091,628,1256,71602,117026,23619,23342,30.5237,508,650,800,0
2.04241,599,1198,67357,110136,23518,23256,30.3975,460,655,800,0
2.16838,672,1344,71187,116174,23256,22951,30.07,492,660,800,0
2.35969,673,1346,73169,119569,22402,22075,29.0025,497,665,800,0
1.97016,603,1206,67108,109523,23139,22858,29.9237,462,670,800,0
2.1826,651,1302,72385,118337,23645,23370,30.5562,491,675,800,0
2.01051,613,1226,69128,113133,23936,23671,30.92,502,680,800,0
1.95241,592,1184,68781,112411,23706,23455,30.6325,460,685,800,0
2.27317,663,1326,74857,122541,23237,22936,30.0463,445,690,800,0
2.05211,630,1260,70607,115527,23165,22867,29.9563,447,695,800,0
2.21648,655,1310,72383,118343,23695,23365,30.6187,500,700,800,0
2.21434,665,1330,73848,120822,23357,23024,30.1962,468,705,800,0
2.16019,651,1302,71474,116708,23452,23129,30.315,504,710,800,0
2.03675,614,1228,67492,110367,23375,23069,30.2188,492,715,800,0
2.35662,685,1371,76442,124903,23568,23239,30.46,526,720,800,0
2.39624,688,1376,75889,124131,23347,22985,30.1837,545,725,800,0
2.16856,655,1310,71135,116141,23404,23068,30.255,473,730,800,0
2.19187,646,1293,73171,119558,23903,23581,30.8788,518,735,800,0
2.08946,633,1266,71937,117482,24209,23910,31.2613,500,740,800,0
2.09475,631,1263,70758,115692,23921,23645,30.9013,490,745,800,0
2.22133,673,1346,72942,119225,23811,23513,30.7638,497,750,800,0
2.00553,598,1196,69187,113132,23904,23619,30.88,481,755,800,0
2.23958,683,1366,75983,124152,23628,23308,30.535,488,760,800,0
2.22479,652,1304,74515,121800,23501,23202,30.3762,473,765,800,0
2.13474,647,1294,73835,120866,23873,23564,30.8412,489,770,800,0
2.26572,680,1360,74075,121084,23515,23177,30.3938,503,775,800,0
2.24466,641,1282,69881,114185,23240,22919,30.05,501,780,800,0
2.3389,706,1412,74310,121521,22864,22528,29.58,489,785,800,0
2.29387,688,1376,71895,117401,22971,22622,29.7138,485,790,800,0
2.15402,663,1326,69259,113154,22919,22611,29.6487,477,795,800,0
1.98338,600,1200,67597,110473,23367,23086,30.2087,479,800,800,0
2.31341,666,1332,75460,123310,23472,23136,30.34,490,805,800,0
2.40598,674,1348,73509,120029,23272,22918,30.09,472,810,800,0
1.96488,568,1136,64051,104591,23485,23215,30.3562,495,815,800,0
2.26313,650,1300,74851,122349,24389,24060,31.4862,491,820,800,0
2.18953,671,1342,73864,120678,23888,23569,30.86,508,825,800,0
2.22368,682,1364,76283,124733,23646,23334,30.5575,477,830,800,0
2.15244,633,1266,71613,117073,23802,23521,30.7525,479,835,800,0
2.10415,631,1262,71321,116501,23670,23391,30.5875,471,840,800,0
2.44442,729,1459,80103,130909,23914,23547,30.8925,548,845,800,0
2.46391,707,1414,78978,129010,23674,23334,30.5925,504,850,800,0
2.4181,705,1411,78137,127549,23953,23645,30.9413,504,855,800,0
2.51413,703,1407,76443,125012,23899,23551,30.8738,519,860,800,0
2.57672,726,1452,80675,131828,23965,23619,30.9563,551,865,800,0
2.40491,678,1356,77696,126921,24200,23865,31.25,512,870,800,0
2.39911,667,1334,78357,128151,23814,23474,30.7675,493,875,800,0
2.32266,676,1352,76532,125073,24185,23873,31.2312,490,880,800,0
2.46067,716,1432,80460,131468,24042,23712,31.0525,538,885,800,0
2.07777,621,1243,70697,115591,23889,23580,30.8612,481,890,800,0
2.21606,659,1318,76283,124835,24195,23895,31.2437,502,895,800,0
1.9049,573,1146,65897,107713,24170,23922,31.2125,498,900,800,0
2.11407,633,1266,71874,117528,23575,23320,30.4688,466,905,800,0
2.14345,659,1319,72765,119006,23803,23497,30.7538,491,910,800,0
2.12142,630,1260,70927,115894,23689,23371,30.6112,497,915,800,0
2.26135,655,1310,74007,121030,23500,23175,30.375,458,920,800,0
2.18202,629,1258,73740,120662,23784,23479,30.73,450,925,800,0
2.09701,627,1254,70385,114982,23669,23361,30.5862,483,930,800,0
2.43596,644,1289,73832,120546,23748,23409,30.685,479,935,800,0
2.51461,631,1262,75250,122932,24629,24328,31.7862,488,940,800,0
2.7165,674,1348,78912,129029,24407,24111,31.5087,501,945,800,0
2.3919,666,1332,75509,123614,24316,24000,31.395,464,950,800,0
2.32572,665,1330,75424,123366,24099,23761,31.1238,499,955,800,0
2.2708,649,1298,74512,121916,24130,23786,31.1625,485,960,800,0
2.03024,604,1209,68153,111426,24217,23921,31.2712,469,965,800,0
2.1382,612,1224,70049,114549,23951,23656,30.9387,464,970,800,0
2.19214,644,1288,72077,117879,23710,23426,30.6375,490,975,800,0
2.25672,658,1316,71741,117371,23566,23259,30.4575,485,980,800,0
2.40777,656,1312,73542,120206,23870,23558,30.8375,505,985,800,0
2.36494,645,1290,69869,114221,23622,23321,30.5275,500,990,800,0
2.20775,607,1215,70451,115037,24053,23762,31.0663,481,995,800,0
2.29144,627,1255,71444,116747,24069,23797,31.0862,472,1000,800,0
2.11103,588,1176,67179,109913,23937,23663,30.9213,492,1005,800,0
2.14284,600,1200,69769,114119,23789,23565,30.7362,488,1010,800,0
2.39907,658,1316,72507,118453,23525,23242,30.4062,518,1015,800,0
2.18574,609,1219,67942,111044,23297,23007,30.1212,484,1020,800,0
2.36229,702,1405,75797,123809,23886,23505,30.8575,493,1025,800,0
2.14796,643,1287,70327,114871,23533,23219,30.4163,479,1030,800,0
2.1314,637,1274,71307,116548,23205,22899,30.0063,494,1035,800,0
2.22359,639,1278,73760,120547,23514,23187,30.3925,475,1040,800,0
2.25448,651,1302,73253,119669,23152,22840,29.94,488,1045,800,0
2.30127,683,1367,77362,126566,23519,23183,30.3987,478,1050,800,0
2.20993,655,1311,71019,116020,22998,22685,29.7475,499,1055,800,0
2.29242,681,1362,73247,119595,23110,22747,29.8875,498,1060,800,0
2.11056,643,1286,70273,114693,23221,22888,30.0263,497,1065,800,0
2.05342,618,1236,70934,115887,23316,23058,30.145,479,1070,800,0
2.23949,686,1372,75209,123066,23712,23405,30.64,506,1075,800,0
2.25583,664,1329,77489,126885,24372,24060,31.465,486,1080,800,0
2.22865,650,1301,74803,122234,24129,23800,31.1612,469,1085,800,0
2.17937,650,1300,73631,120206,23857,23551,30.8212,479,1090,800,0
2.08459,638,1276,72665,118771,24403,24100,31.5038,487,1095,800,0
2.20531,673,1346,76709,125422,24507,24190,31.6337,492,1100,800,0
2.18919,675,1351,75809,123978,24436,24114,31.545,510,1105,800,0
2.43516,733,1467,81620,133438,24076,23723,31.095,492,1110,800,0
2.34548,675,1350,76880,125680,24127,23822,31.1588,516,1115,800,0
2.39393,683,1366,76347,124829,23801,23488,30.7512,494,1120,800,0
2.40344,705,1410,79637,130287,24367,24032,31.4587,546,1125,800,0
2.15618,656,1313,71973,117749,23597,23303,30.4962,484,1130,800,0
2.14598,645,1291,71185,116301,23371,23089,30.2138,471,1135,800,0
2.18143,652,1305,73082,119347,23585,23297,30.4812,471,1140,800,0
2.2534,666,1333,75550,123327,23740,23442,30.675,503,1145,800,0
2.23156,672,1344,74026,121008,23503,23213,30.3788,522,1150,800,0
2.25411,677,1354,73836,120657,23480,23150,30.35,493,1155,800,0
2.2493,662,1324,74524,121835,23390,23079,30.2375,474,1160,800,0
2.13289,636,1272,73608,120255,24374,24076,31.4675,521,1165,800,0
2.10677,642,1284,72198,118043,24010,23730,31.0125,500,1170,800,0
1.9907,619,1238,71252,116524,24474,24198,31.5925,476,1175,800,0
2.16094,661,1323,74456,121732,23941,23637,30.9262,504,1180,800,0
2.30668,691,1383,79608,130208,23963,23626,30.9537,518,1185,800,0
2.29494,696,1392,80606,131788,24250,23906,31.3125,519,1190,800,0
2.30709,695,1390,80302,131309,24368,24029,31.46,502,1195,800,0
2.43705,734,1469,81380,133085,23958,23616,30.9475,515,1200,800,0
2.14755,662,1324,72388,118375,23459,23150,30.3238,487,1205,800,0
2.00967,621,1242,68006,111162,23133,22828,29.9163,474,1210,800,0
2.07879,634,1268,71909,117569,23531,23208,30.4138,467,1215,800,0
2.16186,649,1299,73477,120173,23478,23172,30.3475,479,1220,800,0
2.10898,644,1288,67650,110463,22648,22322,29.31,483,1225,800,0
2.11139,640,1280,66952,109313,22655,22320,29.3188,516,1230,800,0
2.32232,700,1400,72970,119005,22414,22056,29.0175,493,1235,800,0
2.32749,672,1344,75280,122829,22754,22395,29.4425,484,1240,800,0
2.57666,702,1404,83855,136995,23595,23213,30.4937,489,1245,800,0
2.37767,708,1416,78038,127484,23519,23153,30.3987,507,1250,800,0
2.32236,675,1350,78440,128172,23950,23559,30.9375,501,1255,800,0
2.19254,668,1337,76964,125931,24335,24030,31.4187,449,1260,800,0
2.12764,649,1299,75523,123720,24233,23949,31.2913,451,1265,800,0
2.30301,696,1392,77515,126686,24046,23708,31.0575,506,1270,800,0
2.48782,714,1428,79144,129475,23796,23417,30.745,481,1275,800,0
2.61388,741,1482,84796,138521,23814,23420,30.7675,509,1280,800,0
2.4287,682,1364,82367,134899,24005,23649,31.0063,485,1285,800,0
2.23689,652,1304,76600,125234,23998,23700,30.9975,516,1290,800,0
2.30822,695,1390,77178,126153,23889,23573,30.8612,531,1295,800,0
2.55877,733,1467,83246,136107,23390,23045,30.2375,517,1300,800,0
2.1989,658,1317,72772,118990,23688,23376,30.61,506,1305,800,0
2.12055,642,1284,71685,117281,23557,23258,30.4462,463,1310,800,0
2.087,646,1293,72742,119054,23676,23389,30.595,451,1315,800,0
2.56428,731,1462,87227,142584,23739,23400,30.6737,493,1320,800,0
2.36053,696,1393,78221,127816,23737,23388,30.6713,509,1325,800,0
2.15064,652,1304,72718,118871,23287,22965,30.1088,472,1330,800,0
2.03206,614,1228,69753,113941,23843,23560,30.8038,461,1335,800,0
2.0385,624,1248,70385,115097,23551,23274,30.4387,473,1340,800,0
1.99017,616,1232,69684,113862,23494,23223,30.3675,450,1345,800,0
1.89709,590,1180,67509,110284,23955,23680,30.9438,475,1350,800,0
1.93568,599,1198,68621,112155,23828,23557,30.785,475,1355,800,0
2.05172,635,1271,71550,117060,23996,23713,30.995,483,1360,800,0
2.05822,620,1240,69457,113513,23478,23178,30.3475,447,1365,800,0
2.23288,668,1336,74179,121163,23521,23204,30.4013,494,1370,800,0
2.4492,704,1408,80798,132009,23754,23402,30.6925,493,1375,800,0
2.4111,691,1382,78743,128592,23638,23275,30.5475,491,1380,800,0
2.24333,661,1322,75758,123797,23930,23597,30.9125,494,1385,800,0
2.05521,613,1227,69862,114193,24053,23748,31.0663,463,1390,800,0
2.26698,701,1403,74994,122409,23775,23429,30.7188,471,1395,800,0
2.23987,655,1310,76018,124340,23984,23634,30.98,533,1400,800,0
2.25439,674,1348,74200,121244,23749,23412,30.6863,510,1405,800,0
2.19501,657,1315,74483,121749,23876,23545,30.845,507,1410,800,0
2.28353,681,1362,76915,125739,23818,23514,30.7725,500,1415,800,0
2.20887,670,1340,73397,119975,23638,23327,30.5475,503,1420,800,0
2.20267,656,1312,73934,120929,23308,22998,30.135,505,1425,800,0
2.21867,664,1328,74199,121314,23400,23070,30.25,501,1430,800,0
2.12562,629,1258,69678,113840,23095,22816,29.8687,477,1435,800,0
2.15499,667,1334,71130,116050,23498,23200,30.3725,485,1440,800,0
2.13957,651,1303,72113,117750,23466,23183,30.3325,469,1445,800,0
2.34158,707,1414,77255,126331,23415,23093,30.2688,488,1450,800,0
2.07118,634,1269,70320,114752,23793,23529,30.7413,488,1455,800,0
2.04473,630,1260,70723,115572,23784,23510,30.73,458,1460,800,0
2.17164,665,1331,73070,119367,23985,23662,30.9812,464,1465,800,0
2.13841,632,1264,73505,120124,23385,23080,30.2312,462,1470,800,0
2.12866,646,1292,71970,117625,23695,23403,30.6187,480,1475,800,0
1.94697,583,1167,68210,111537,23681,23400,30.6013,481,1480,800,0
2.16229,654,1309,75559,123590,24095,23783,31.1187,491,1485,800,0
2.29212,679,1359,80476,131647,24295,23957,31.3687,522,1490,800,0
2.19508,644,1288,78265,127890,24683,24386,31.8538,447,1495,800,0
2.18998,653,1307,75922,124160,24599,24298,31.7488,439,1500,800,0
2.14878,642,1284,75716,123858,24527,24217,31.6588,467,1505,800,0
2.31015,655,1311,77737,127194,24017,23706,31.0212,474,1510,800,0
2.25061,663,1326,74408,121617,23715,23422,30.6438,530,1515,800,0
2.19046,659,1318,73235,119795,23515,23221,30.3938,482,1520,800,0
2.0445,613,1226,68573,112057,23435,23150,30.2937,464,1525,800,0
2.05561,640,1280,71249,116623,23712,23431,30.64,469,1530,800,0
2.08943,644,1288,71043,116285,23417,23120,30.2712,459,1535,800,0
2.06207,632,1264,69728,114150,23210,22938,30.0125,473,1540,800,0
2.05165,634,1268,69790,114114,22940,22665,29.675,477,1545,800,0
2.13016,621,1242,71458,116822,22419,22101,29.0237,459,1550,800,0
2.19215,659,1318,72503,118399,22719,22407,29.3987,446,1555,800,0
2.25548,671,1343,73869,120673,23326,23026,30.1575,518,1560,800,0
2.14789,655,1311,73279,119791,23419,23129,30.2737,492,1565,800,0
2.26797,689,1378,76458,125031,23011,22679,29.7638,516,1570,800,0
2.09972,631,1262,71511,116984,22920,22626,29.65,450,1575,800,0
2.10657,637,1274,72404,118430,23692,23418,30.615,469,1580,800,0
2.08139,623,1246,71080,116241,23685,23435,30.6062,459,1585,800,0
2.18892,658,1316,74269,121421,23611,23310,30.5138,523,1590,800,0
2.35452,692,1385,77628,126838,23566,23227,30.4575,518,1595,800,0
2.35975,718,1436,76959,125545,23604,23240,30.505,537,1600,800,0
2.15359,639,1278,71991,117644,23789,23466,30.7362,463,1605,800,0
2.19787,658,1316,73968,120930,23763,23442,30.7037,506,1610,800,0
2.21825,673,1346,75473,123278,23800,23481,30.75,487,1615,800,0
2.23773,660,1321,74133,121131,23583,23284,30.4788,485,1620,800,0
2.19393,652,1304,74474,121688,23359,23053,30.1988,451,1625,800,0
2.32883,682,1364,75247,123080,22969,22637,29.7112,473,1630,800,0
2.30685,680,1361,74028,120898,22912,22579,29.64,508,1635,800,0
2.21214,661,1322,71290,116435,23047,22740,29.8087,520,1640,800,0
2.02571,621,1242,67532,110397,22664,22365,29.33,482,1645,800,0
2.0414,618,1237,70331,114854,23176,22865,29.97,459,1650,800,0
2.12947,641,1282,72779,118917,24259,23959,31.3238,511,1655,800,0
1.99019,579,1158,70149,114608,24033,23771,31.0413,478,1660,800,0
2.2918,706,1412,74453,121671,23586,23245,30.4825,523,1665,800,0
2.4889,724,1448,80392,131479,23569,23181,30.4612,541,1670,800,0
2.56282,719,1439,82039,134065,23770,23402,30.7125,513,1675,800,0
2.24128,657,1314,73968,120842,23454,23114,30.3175,470,1680,800,0
2.28292,664,1329,76098,124265,23528,23172,30.41,506,1685,800,0
2.2545,679,1358,74733,122105,23027,22696,29.7838,487,1690,800,0
2.35224,726,1452,75745,123815,22864,22502,29.58,504,1695,800,0
2.27673,677,1354,72324,118045,22725,22379,29.4062,465,1700,800,0
2.18656,661,1323,69808,114052,22955,22648,29.6938,479,1705,800,0
2.14457,652,1304,69647,113660,22918,22578,29.6475,495,1710,800,0
2.10148,625,1250,67275,109918,22387,22101,28.9838,494,1715,800,0
2.00298,624,1248,68677,112197,22932,22642,29.665,501,1720,800,0
2.20359,641,1282,72785,118931,23031,22708,29.7888,521,1725,800,0
2.21044,662,1324,72593,118597,22992,22683,29.74,497,1730,800,0
2.25597,673,1346,73118,119460,23476,23169,30.345,505,1735,800,0
2.20463,643,1286,73792,120561,23608,23301,30.51,512,1740,800,0
2.21855,664,1328,78550,128364,24434,24099,31.5425,490,1745,800,0
2.3175,681,1362,79007,129138,24461,24110,31.5763,514,1750,800,0
2.25381,653,1307,75616,123627,24106,23804,31.1325,503,1755,800,0
2.3256,687,1375,78148,127926,23996,23651,30.995,464,1760,800,0
2.46964,733,1467,82133,134255,24318,23972,31.3975,530,1765,800,0
2.3295,692,1385,76958,125789,23738,23371,30.6725,521,1770,800,0
2.33113,702,1404,78275,128023,23408,23052,30.26,497,1775,800,0
2.39036,702,1404,78738,128814,23685,23373,30.6062,500,1780,800,0
2.32436,662,1324,76019,124451,23319,23002,30.1487,492,1785,800,0
2.16264,647,1295,71843,117478,23629,23327,30.5362,479,1790,800,0
2.13833,646,1293,71334,116654,23482,23164,30.3525,514,1795,800,0
2.01692,608,1216,66496,108676,22745,22479,29.4312,454,1800,800,0
2.2587,669,1338,72261,117940,22602,22285,29.2525,475,1805,800,0
2.13953,632,1265,69446,113420,22813,22494,29.5162,468,1810,800,0
2.14218,650,1300,69141,112906,23124,22820,29.905,501,1815,800,0
2.08383,619,1238,68226,111301,23115,22805,29.8938,491,1820,800,0
2.17074,625,1250,72782,118967,23956,23621,30.945,458,1825,800,0
2.19535,656,1312,74851,122402,24116,23804,31.145,487,1830,800,0
2.12704,649,1298,72347,118310,23499,23201,30.3738,493,1835,800,0
1.98075,606,1212,70351,115046,24601,24319,31.7512,499,1840,800,0
1.95631,581,1162,70250,114905,24373,24128,31.4662,456,1845,800,0
2.07186,629,1258,73251,119843,24494,24209,31.6175,489,1850,800,0
2.19157,667,1334,74070,121110,24380,24069,31.475,513,1855,800,0
2.17241,648,1296,71100,116208,23810,23515,30.7625,493,1860,800,0
2.18308,644,1288,73850,120733,24055,23728,31.0688,465,1865,800,0
2.08681,631,1263,72780,118975,24180,23880,31.225,468,1870,800,0
2.25431,662,1325,78153,127896,24227,23943,31.2838,487,1875,800,0
2.35282,712,1424,80135,131057,24574,24246,31.7175,521,1880,800,0
2.11372,640,1281,73551,120274,24410,24109,31.5125,473,1885,800,0
2.20883,666,1332,78123,127884,24752,24420,31.94,479,1890,800,0
2.01614,610,1220,72307,118271,24524,24240,31.655,476,1895,800,0
2.00663,613,1226,70647,115539,24147,23871,31.1837,468,1900,800,0
2.27577,682,1365,76644,125439,24342,24022,31.4275,536,1905,800,0
2.10017,621,1242,70663,115545,24043,23750,31.0538,520,1910,800,0
2.16146,642,1284,72683,118877,23906,23592,30.8825,483,1915,800,0
2.12405,629,1259,73563,120551,24012,23698,31.015,462,1920,800,0
2.0243,605,1210,72976,119455,23874,23596,30.8425,454,1925,800,0
2.20016,659,1319,74004,121043,23289,22976,30.1112,474,1930,800,0
2.09318,642,1285,71488,116842,23472,23163,30.34,480,1935,800,0
2.22297,673,1346,73209,119693,23367,23040,30.2087,474,1940,800,0
2.18958,654,1308,70741,115686,23207,22883,30.0087,480,1945,800,0
2.24622,674,1348,73017,119104,22907,22577,29.6337,490,1950,800,0
2.3218,681,1362,75722,123541,23688,23346,30.61,481,1955,800,0
2.26189,675,1351,73938,120852,23591,23277,30.4887,505,1960,800,0
2.14129,658,1316,71537,116932,23533,23237,30.4163,475,1965,800,0
2.29387,681,1362,74055,121053,23566,23247,30.4575,479,1970,800,0
2.19629,641,1282,69855,114124,23720,23406,30.65,498,1975,800,0
2.29119,674,1348,71774,117270,23566,23219,30.4575,529,1980,800,0
