0.000292,0,0,194,610,184,184,19.4,0,445,10,0,10
0.000514,2,4,374,1196,253,253,26.3,2,450,10,0,10
0.001281,14,28,910,3074,216,216,22.6,4,455,10,0,10
0.001579,18,36,991,3460,168,168,17.8,3,460,10,0,10
0.000314,1,2,185,618,141,141,15.1,1,465,10,0,10
0.000631,4,8,400,1334,210,210,22,1,470,10,0,10
0.000456,3,6,317,1053,201,201,21.1,1,475,10,0,10
0.000311,0,0,214,681,204,204,21.4,0,480,10,0,10
0.000337,1,2,237,772,193,193,20.3,1,485,10,0,10
0.000415,1,2,230,772,196,196,20.6,1,490,10,0,10
0.000509,3,6,315,1054,165,165,17.5,1,495,10,0,10
0.002545,32,64,1598,5385,238,238,24.8,4,500,10,0,10
0.000808,8,16,527,1834,188,188,19.8,3,505,10,0,10
0.000377,1,2,273,862,208,208,21.8,1,510,10,0,10
0.000451,3,6,313,1005,172,172,18.2,1,515,10,0,10
0.000295,1,2,203,633,165,165,17.5,1,520,10,0,10
0.000263,0,0,197,606,187,187,19.7,0,525,10,0,10
0.000343,1,2,255,801,190,190,20,1,530,10,0,10
0.000432,3,6,327,1015,180,180,19,1,535,10,0,10
0.000446,3,6,297,959,186,186,19.6,1,540,10,0,10
0.000251,0,0,173,549,163,163,17.3,0,545,10,0,10
0.000279,0,0,183,582,173,173,18.3,0,550,10,0,10
0.000674,4,8,514,1679,244,244,25.4,1,555,10,0,10
0.000614,3,6,388,1316,212,212,22.2,1,560,10,0,10
0.000834,7,14,526,1789,164,164,17.4,2,565,10,0,10
0.000732,6,12,469,1625,186,186,19.6,2,570,10,0,10
0.000315,0,0,240,774,225,225,23.5,0,575,10,0,10
0.000459,3,6,295,1010,177,177,18.7,1,580,10,0,10
0.007226,63,126,4684,14185,162,162,17.2,3,585,10,0,10
0.001278,15,30,827,2808,156,156,16.6,2,590,10,0,10
0.000362,0,0,261,852,251,251,26.1,0,595,10,0,10
0.000323,0,0,242,787,232,232,24.2,0,600,10,0,10
0.00036,1,2,265,849,198,198,20.8,1,605,10,0,10
0.000514,3,6,351,1103,205,205,21.5,2,610,10,0,10
0.000345,1,2,226,759,192,192,20.2,1,615,10,0,10
0.001558,15,30,1049,3376,217,217,22.7,2,620,10,0,10
0.001609,15,30,1043,3444,197,197,20.7,2,625,10,0,10
0.000307,1,2,193,625,154,154,16.4,1,630,10,0,10
0.000268,0,0,152,482,142,142,15.2,0,635,10,0,10
0.000285,0,0,152,475,142,142,15.2,0,640,10,0,10
0.000314,0,0,206,650,193,193,20.3,0,645,10,0,10
0.000597,3,6,336,1175,190,190,20,1,650,10,0,10
0.006626,63,126,4018,12960,244,244,25.4,5,655,10,0,10
0.126316,1045,2090,69908,215042,200,200,21,9,660,10,0,10
0.005639,63,126,3428,11301,175,175,18.5,4,665,10,0,10
0.002537,26,52,1531,5001,172,172,18.2,4,670,10,0,10
0.000705,5,10,484,1651,218,218,22.8,4,675,10,0,10
0.001471,11,22,962,3122,224,224,23.4,3,680,10,0,10
0.000904,7,14,550,1894,189,189,19.9,2,685,10,0,10
0.00025,0,0,173,554,163,163,17.3,0,690,10,0,10
0.000556,3,6,390,1288,208,208,21.8,1,695,10,0,10
0.000468,3,6,324,1073,214,214,22.4,1,700,10,0,10
0.000637,7,14,444,1461,202,202,21.2,2,705,10,0,10
0.000615,4,8,410,1383,214,214,22.4,2,710,10,0,10
0.000274,0,0,187,609,177,177,18.7,0,715,10,0,10
0.000788,7,14,561,1691,185,185,19.5,2,720,10,0,10
0.00084,7,14,542,1790,203,203,21.3,2,725,10,0,10
0.000714,4,8,486,1572,229,229,23.9,2,730,10,0,10
0.000445,2,4,294,976,179,179,18.9,2,735,10,0,10
0.000802,7,14,601,1918,186,186,19.6,1,740,10,0,10
0.047799,511,1022,36389,99828,208,208,21.8,5,745,10,0,10
0.042966,512,1024,29670,95340,184,184,19.4,5,750,10,0,10
0.000404,4,8,325,1049,181,181,19.1,2,755,10,0,10
0.000238,0,0,161,512,151,151,16.1,0,760,10,0,10
0.000476,4,8,329,1030,170,170,18,1,765,10,0,10
0.001513,15,30,1135,3846,260,260,27,2,770,10,0,10
0.00035,0,0,252,816,242,242,25.2,0,775,10,0,10
0.000494,2,4,389,1268,255,255,26.5,2,780,10,0,10
0.011682,127,254,8975,26467,210,210,22,4,785,10,0,10
0.012502,136,272,7950,25981,213,213,22.3,5,790,10,0,10
0.000585,5,10,380,1319,163,163,17.3,2,795,10,0,10
0.000828,7,14,580,1918,203,203,21.3,2,800,10,0,10
0.001463,19,38,1098,3569,291,291,30.1,3,805,10,0,10
0.000997,9,18,758,2567,254,254,26.4,3,810,10,0,10
0.000541,2,4,419,1354,279,279,28.9,2,815,10,0,10
0.000359,0,0,246,797,236,236,24.6,0,820,10,0,10
0.000325,0,0,223,715,213,213,22.3,0,825,10,0,10
0.000707,5,10,452,1531,191,191,20.1,2,830,10,0,10
0.000596,5,10,418,1375,191,191,20.1,2,835,10,0,10
0.000434,1,2,299,968,222,222,23.2,1,840,10,0,10
0.000387,1,2,264,886,197,197,20.7,1,845,10,0,10
0.000326,0,0,207,669,197,197,20.7,0,850,10,0,10
0.000303,0,0,215,692,205,205,21.5,0,855,10,0,10
0.000572,3,6,395,1282,192,192,20.2,2,860,10,0,10
0.001875,21,42,1193,4076,185,185,19.5,3,865,10,0,10
0.001023,11,22,684,2315,183,183,19.3,4,870,10,0,10
0.000419,2,4,289,968,183,183,19.3,2,875,10,0,10
0.000299,0,0,184,592,174,174,18.4,0,880,10,0,10
0.000332,0,0,246,796,236,236,24.6,0,885,10,0,10
0.0005,3,6,334,1079,220,220,23,1,890,10,0,10
0.000356,1,2,254,804,212,212,22.2,1,895,10,0,10
0.000318,1,2,230,716,182,182,19.2,1,900,10,0,10
0.00034,0,0,249,784,239,239,24.9,0,905,10,0,10
0.000335,0,0,203,661,193,193,20.3,0,910,10,0,10
0.000326,0,0,228,741,218,218,22.8,0,915,10,0,10
0.000338,0,0,245,777,235,235,24.5,0,920,10,0,10
0.000325,0,0,256,831,246,246,25.6,0,925,10,0,10
0.000496,2,4,313,1015,196,196,20.6,2,930,10,0,10
0.000246,0,0,167,553,157,157,16.7,0,935,10,0,10
0.000295,0,0,223,743,213,213,22.3,0,940,10,0,10
0.000774,6,12,454,1429,184,184,19.4,2,945,10,0,10
0.000429,3,6,268,907,188,188,19.8,2,950,10,0,10
0.00032,0,0,225,724,215,215,22.5,0,955,10,0,10
0.001576,16,32,1186,3501,210,210,22,2,960,10,0,10
0.004424,63,126,3117,10484,212,212,22.2,3,965,10,0,10
0.000393,3,6,285,947,196,196,20.6,1,970,10,0,10
0.001022,8,16,766,2422,181,181,19.1,1,975,10,0,10
0.003992,34,68,2553,8187,201,201,21.1,3,980,10,0,10
0.000777,6,12,439,1527,190,190,20,3,985,10,0,10
0.000294,0,0,201,671,191,191,20.1,0,990,10,0,10
0.000624,3,6,303,1051,172,172,18.2,1,995,10,0,10
0.001644,15,30,1064,3635,208,208,21.8,3,1000,10,0,10
0.000894,7,14,553,1880,159,159,16.9,3,1005,10,0,10
0.000733,7,14,472,1627,172,172,18.2,2,1010,10,0,10
0.000396,3,6,237,833,133,133,14.3,1,1015,10,0,10
0.000231,0,0,158,519,148,148,15.8,0,1020,10,0,10
0.000587,4,8,445,1445,221,221,23.1,2,1025,10,0,10
0.000527,3,6,367,1236,217,217,22.7,4,1030,10,0,10
0.002842,27,54,1747,5855,184,184,19.4,4,1035,10,0,10
0.000397,3,6,260,855,151,151,16.1,2,1040,10,0,10
0.000217,0,0,156,490,146,146,15.6,0,1045,10,0,10
0.000394,3,6,273,870,149,149,15.9,1,1050,10,0,10
0.000576,3,6,405,1333,201,201,21.1,1,1055,10,0,10
0.000406,1,2,286,931,202,202,21.2,1,1060,10,0,10
